,name,sector,close,atr14,atr_pct,vol20d_ann,rsi14,turnover_sek,ret_1d,ret_5d,ret_21d,momentum,trend,reversal,volume,fundamental,sentiment,macro,score,confidence,qual_notes
TREL-B.ST,Trelleborg B,Industri,444.2000122070313,7.733311135909161,0.017409524816277683,0.19182775230211677,53.09771560467284,144491578.28816527,-0.005373922668348574,-0.021154640467547114,0.02114945334949736,0.0948661228524092,0.7573922702538962,-0.151253471896018,1.0,0.0,0.0,0.0,0.14614360234518406,0.471,
SWED-A.ST,Swedbank A,Finans,392.5,5.749089237806827,0.014647361115431407,0.13159590244733482,67.26728631541144,563419269.0405899,0.0012755102040815647,0.01789417475950983,0.03425559947299073,0.45589333903223667,0.7820487690670401,-0.5823633703698781,0.4576242363846267,0.0,0.0,0.0,0.1410213202363043,0.471,
SEB-A.ST,SEB A,Finans,227.3999938964844,3.0273869973361247,0.013313047839017237,0.10992996360320771,63.17409843813483,446830160.12520444,-0.0017559664175356149,0.003087767788554574,0.028959248400382,0.32450423355480373,0.7789815373954976,-0.43515612934677395,0.32786982899454137,0.0,0.0,0.0,0.12354132303310988,0.471,
SINCH.ST,Sinch,Teknik,46.68999862670898,1.5951611548787448,0.034164943281155595,0.4497547147057777,57.03432467240217,86785986.00984326,-0.018086238152476897,0.010606014192159785,0.07580638214651403,0.6132042798634061,0.7476471131780444,-0.40547545973279575,-0.1349198736455781,0.0,0.0,0.0,0.12308880503644341,0.378,
SSAB-B.ST,SSAB B,Material,103.5,3.2506576351179213,0.03140732014606687,0.4414578517689133,51.378157309483505,250616752.6413471,0.021213631556471046,-0.012875522115093796,-0.04520296546960012,0.6156804952632766,0.7293630774259281,-0.1826322468949273,-0.2550945011419357,0.0,0.0,0.0,0.1206074047456428,0.378,
SHB-A.ST,Handelsbanken A,Finans,151.5500030517578,1.9723927967800252,0.01301479879288691,0.11845176817517411,64.94901248999405,519187278.6537399,0.0019834912512912695,0.00932407067720975,0.021226477660576615,0.30623717711104315,0.7820487690670401,-0.49780513675859084,0.09125726976535488,0.0,0.0,0.0,0.10592385878449197,0.471,
BILL.ST,Billerud,Material,83.19999694824219,1.6712465169099098,0.020087098295803713,0.21331633648277937,70.75176744358568,34355680.31059418,0.028430103572093746,0.026526758982494014,0.10564779997664031,0.15347515375325813,0.6606513890472032,-0.682142271786486,0.5230401818356201,0.0,0.0,0.0,0.0978752408369711,0.471,
NDA-SE.ST,Nordea,Finans,198.1000061035156,2.752302496785192,0.013893500312902554,0.12177381393632579,59.253546147540604,257304288.814106,-0.002266416224254164,-0.001512035293334324,0.036901350113288656,0.2144303034096525,0.7692470915971239,-0.35576414976931314,-0.04966678215869462,0.0,0.0,0.0,0.09068390963442328,0.378,
SCA-B.ST,SCA B,Material,118.1999969482422,1.9127386204077141,0.01618222224866275,0.13192635197359573,69.70076257344189,210574105.5363392,0.01241967407487965,-0.0004228587886494495,0.10055861516688114,-0.05675697429813045,0.7095109256310859,-0.49551929897764524,0.25563911167515896,0.0,0.0,0.0,0.07060857048007055,0.378,
TELIA.ST,Telia,Telekom,46.77000045776367,0.7615655773105947,0.01628320653959235,0.14784935756655038,70.14936618395876,236089606.2276415,0.0,0.04002666640426655,0.07864390681300004,0.028909881349978794,0.6834516667312569,-0.7612828851134419,0.13749048391280744,0.0,0.0,0.0,0.061912745370490914,0.471,
