,name,sector,close,atr14,atr_pct,vol20d_ann,rsi14,turnover_sek,ret_1d,ret_5d,ret_21d,momentum,trend,reversal,volume,fundamental,sentiment,macro,score,confidence,qual_notes
GETI-B.ST,Getinge B,Halsovard,241.6999969482422,3.90393428605129,0.016151983183050188,0.1560182695480438,55.40633434800691,146697347.62223357,0.0037375161340464924,0.01511965876708743,-0.013469400211256422,0.23561277518568025,0.7188826859269956,0.04793949601403145,0.4003491596332317,0.0,0.0,0.0,0.15439969199541603,0.564,
SWED-A.ST,Swedbank A,Finans,415.2999877929688,6.652321301024246,0.016018110995805024,0.15672097213468794,76.5406450282928,654204342.2562866,0.006056201729477406,0.06106283666117118,0.127919538360727,0.3994118728221668,0.7446799561667398,-0.5325372653980318,0.24395111689372295,0.0,0.0,0.0,0.14466081281577295,0.471,
SSAB-B.ST,SSAB B,Material,107.8000030517578,3.193809075854388,0.029627170551386264,0.31155300518417545,57.10429159638691,227065473.2271633,0.01938537164782783,0.030592778435158507,0.07800003051757809,0.6818725448549007,0.728304211617432,-0.07485009427293862,-0.31423599279450865,0.0,0.0,0.0,0.14445183002490575,0.378,
HOLM-B.ST,Holmen B,Material,329.6000061035156,6.681306172479464,0.02027095281782581,0.2546359192798355,57.60172857338989,81604097.04619598,0.021065732861514697,0.015403573339445531,0.021065732861514697,-0.21238041655701823,0.6316943711625118,0.016652734848355492,1.0,0.0,0.0,0.0,0.14099957119560377,0.471,
SINCH.ST,Sinch,Teknik,48.5099983215332,1.601445106088529,0.03301268112758644,0.46864777992825346,62.0755734377442,92313186.79850177,0.02514790013490109,0.029280653981388793,0.07133391407495249,0.48751820588827444,0.7446799561667398,-0.13305989846717564,-0.1954865980932109,0.0,0.0,0.0,0.13790664748210382,0.378,
INVE-B.ST,Investor B,Finans,411.2999877929688,5.128664072258917,0.012469400010875934,0.11917006279415497,56.49398423290595,1014750069.1526855,0.010068702021190035,0.03380666452963088,-0.003029935855015209,0.29281199089203536,0.7110139232043806,-0.08743577910311093,0.009372945084591081,0.0,0.0,0.0,0.13132747896573174,0.471,
TREL-B.ST,Trelleborg B,Industri,457.6000061035156,7.763765833779297,0.01696627126360445,0.1912638437518091,62.38489576317068,167608827.39799196,0.019607884469476033,0.025089633423311497,0.04618201300618163,0.06071821878794112,0.7446799561667398,-0.11012068847040496,0.15882820541524384,0.0,0.0,0.0,0.12752917434869246,0.471,
NDA-SE.ST,Nordea,Finans,203.3000030517578,2.884638920990646,0.01418907465661105,0.1376149370181771,66.36249347639358,291350486.2217606,0.0014778475456049822,0.021608055536471493,0.06328455176069436,0.17517324116510494,0.7446799561667398,-0.14097766342374152,-0.09750611330586996,0.0,0.0,0.0,0.12049486092849936,0.378,
SHB-A.ST,Handelsbanken A,Finans,156.14999389648438,2.06601582392096,0.013230969610479601,0.1134682676698652,70.746070256269,575000845.3714676,0.004826255015811576,0.03001311088247527,0.08024898374144662,0.24804828618673722,0.7446799561667398,-0.25411067215374844,-0.1533773761801816,0.0,0.0,0.0,0.11934956692141765,0.378,
INDT.ST,Indutrade,Industri,254.6000061035156,5.0114570055998025,0.019683648411077562,0.17443594390922437,64.72569480842849,82123886.61162338,0.023311909086075167,0.051197396001302575,0.040032691705832235,0.2886752019616898,0.713633305827413,-0.3102715843443142,-0.09886673372478508,0.0,0.0,0.0,0.11885030929451772,0.378,
SEB-A.ST,SEB A,Finans,235.6000061035156,3.3975910952525625,0.014421014461942596,0.14692247856105342,71.55176541588719,476277716.4854561,0.0038347216317684563,0.03651563106168476,0.08023842049639418,0.28929524748392554,0.7446799561667398,-0.30694854482777817,-0.1911039790982762,0.0,0.0,0.0,0.11868285850832842,0.378,
SAND.ST,Sandvik,Industri,383.1000061035156,10.094886607145273,0.026350525832196364,0.314489467156191,53.16726236230852,686711332.7065598,0.020511487299476272,0.033729087409967606,-0.010333247060012596,0.2620405317702991,0.6666441170257779,-0.04230569410954933,-0.1366469391002885,0.0,0.0,0.0,0.11517547643911918,0.378,
SKF-B.ST,SKF B,Industri,274.70001220703125,6.270210555632478,0.02282566536948987,0.27497573352147414,56.35246531017221,293874888.2917572,0.023091293136056734,0.033095218174291396,0.0242356439379372,0.035890153761903146,0.7313886900949015,-0.08093881082948332,-0.009509081700294776,0.0,0.0,0.0,0.11498444013441224,0.378,
