,name,sector,close,atr14,atr_pct,vol20d_ann,rsi14,turnover_sek,ret_1d,ret_5d,ret_21d,momentum,trend,reversal,volume,fundamental,sentiment,macro,score,confidence,qual_notes
SSAB-B.ST,SSAB B,Material,105.8499984741211,3.095937433016067,0.02924834650586209,0.2824271393445111,53.48759287284751,217804198.57140428,0.0061787219081259614,-0.03244975321977528,0.00809522356305803,0.7386048613203982,0.7223659734093174,0.1389742796566497,-0.49829569018533093,0.0,0.0,0.0,0.1581580019016496,0.471,
SWED-A.ST,Swedbank A,Finans,408.0,6.658926010703306,0.016320897085057122,0.1619236604287156,68.57730954084276,649508698.777333,-0.0017127775535193956,0.0029498826033445003,0.09061746416305594,0.40383444185694006,0.7456342903667345,-0.3012902361229192,0.09322065463067915,0.0,0.0,0.0,0.1574311847021021,0.471,
SINCH.ST,Sinch,Teknik,50.5,1.7027509879188076,0.033717841344926884,0.47953225931919413,65.55934608249999,95309667.20314522,-0.014057032478400289,0.09212798803848266,0.11405245885967408,0.5193734404683257,0.7429197249926652,-0.8061183794712301,0.14979286303423686,0.0,0.0,0.0,0.15504609065434882,0.471,
GETI-B.ST,Getinge B,Halsovard,243.8000030517578,4.1683710761054975,0.017097502149007637,0.17154016939092104,57.00993846935602,149210597.64484483,-0.008136696400198429,0.02136575688612785,-0.004897946727519087,0.21214354895091395,0.7423673871973412,-0.2738281101285624,0.26236654763556894,0.0,0.0,0.0,0.1521839255844359,0.471,
HOLM-B.ST,Holmen B,Material,328.3999938964844,6.594012282136339,0.020079209514890707,0.2651056044321778,55.52780814376148,87097403.56170043,-0.002430189188582843,0.009840041726123738,0.016718247357536686,-0.18323303157855605,0.6422066281701971,-0.17580450424634242,1.0,0.0,0.0,0.0,0.1497614595274666,0.378,
INDT.ST,Indutrade,Industri,255.3999938964844,5.029776327899051,0.01969372140994513,0.1871366669776763,63.80775690934604,91150768.89076003,0.0070977434923014115,0.03066985775274267,0.024879602825717217,0.25019390030214145,0.7310566456672885,-0.42695016911050093,0.16900647596022844,0.0,0.0,0.0,0.1433093098556474,0.471,
SHB-A.ST,Handelsbanken A,Finans,154.5,2.122793782872688,0.013739765584936493,0.12254297704497462,63.3472365798602,562018352.3438606,0.007170835379940899,-0.003547262437487486,0.05496758770573962,0.2682613542572913,0.752156443540943,-0.18798210181752598,-0.12283641231187718,0.0,0.0,0.0,0.13792564954612632,0.378,
NDA-SE.ST,Nordea,Finans,200.3999938964844,2.8605158920255707,0.014274031832072587,0.14349341495112478,58.01646993502954,279168519.45506746,-0.0004987835586812706,-0.0054590873623602265,0.03272347717012347,0.20307138259386343,0.7443156095744391,-0.10455191705211238,-0.0796666369255418,0.0,0.0,0.0,0.1362868398752686,0.378,
TREL-B.ST,Trelleborg B,Industri,458.3999938964844,7.992445637544118,0.017435527364664336,0.21796388690841154,60.422088996822424,172840884.05941468,-0.0013072028399033764,0.012367504978988642,0.03476296590628536,0.07910862087520414,0.7451413628165958,-0.2576589054849243,0.10095824240577567,0.0,0.0,0.0,0.1326780933859321,0.471,
SEB-A.ST,SEB A,Finans,232.6999969482422,3.4286083133781178,0.014734028183682009,0.14856863525936018,64.61898277467006,469151480.7911766,0.0012908909622924014,0.009544455306907507,0.04725472612155701,0.3260455495393476,0.7491056293428394,-0.2938849344468426,-0.28138531608834316,0.0,0.0,0.0,0.1295534530840344,0.378,
INDU-C.ST,Industrivarden C,Finans,539.0,8.341566744120128,0.015476005091131962,0.16633347922919237,53.838362809020865,160516291.622876,-0.002221422028719555,0.00037121791307104246,0.004472650993772032,0.27334090057485533,0.7125133424694078,-0.08904169920933111,-0.3001042009853981,0.0,0.0,0.0,0.12384006787017243,0.378,
SKA-B.ST,Skanska B,Industri,279.8999938964844,5.013155488309913,0.01791052375000741,0.2353669637568614,60.735801006043175,166735161.3536331,-0.007446830154310691,0.03284130589108636,0.018929674038507427,0.07800324911351292,0.7367090297177088,-0.4011494403939628,-0.048262438379973925,0.0,0.0,0.0,0.11805887555979513,0.378,
LUND-B.ST,Lundbergforetagen B,Finans,591.5,8.641799225900447,0.01460997333203795,0.12896963767358072,58.959156038478504,68973890.475,0.0008460236886633776,0.004244482173174857,0.03863037752414389,0.051792960604188434,0.7511221161258486,-0.1830479131977796,-0.16304187282678687,0.0,0.0,0.0,0.11789280431927643,0.378,
ATCO-A.ST,Atlas Copco A,Industri,205.5,4.782637891029152,0.02327317708530001,0.3103322039416602,54.162730285471675,749672921.4476402,-0.007725765602903278,0.031885545057140474,-0.0053243275460720385,0.14844819315418073,0.7269264197129937,-0.30781577498952123,-0.17561686570354684,0.0,0.0,0.0,0.1172222605075452,0.378,
ATCO-B.ST,Atlas Copco B,Industri,178.39999389648438,3.9983925527894764,0.02241251507614693,0.29251758450240267,53.86215379381968,247175485.12728578,-0.008888922797309018,0.03450273733566944,-0.00833796581929347,0.12202707042215391,0.7246176535264658,-0.3216580712383756,-0.12872075105722489,0.0,0.0,0.0,0.1170753879286043,0.378,
TELIA.ST,Telia,Telekom,45.56999969482422,0.8530814721306127,0.018720243095097157,0.22332930860980152,51.39035353932255,286352547.4535349,0.003965637973038394,-0.04844434588415747,0.04017343680354668,0.004749582073246772,0.6378487495334643,0.27553889686726435,-0.02893524139819647,0.0,0.0,0.0,0.1160041646799558,0.471,
NIBE-B.ST,NIBE B,Industri,45.13999938964844,1.0512074320881701,0.02328771480509223,0.23711692111398347,66.80551439084637,271144965.42539406,-0.005288710286863063,0.050255929977139235,0.06111890968888245,0.23898368023818312,0.746459705161173,-0.5998543363765045,-0.28086091491561394,0.0,0.0,0.0,0.11314940885897092,0.378,
SCA-B.ST,SCA B,Material,123.6999969482422,2.1191389832163963,0.01713127757071064,0.17872309144293555,72.31115554645217,253121942.6681572,-0.008814151254943448,0.02231402436563812,0.10495757320504762,0.0054108582786082104,0.73784276388016,-0.4824074766004544,-0.0018372674032226498,0.0,0.0,0.0,0.11275841007406465,0.378,
SAAB-B.ST,Saab B,Industri,617.0,18.15880505815779,0.029430802363302738,0.28291708467866705,52.94276933007453,717540902.6406891,-0.02373417721518989,0.007346938775510292,-0.0375916027198584,0.3204263244958334,0.5876178713697277,-0.12468849081424212,-0.27923737240111013,0.0,0.0,0.0,0.10646945711924184,0.378,
ADDT-B.ST,Addtech B,Industri,342.6000061035156,6.442777871023259,0.018805539276834083,0.21815145259225224,59.24036151742008,130810924.06264038,0.0011688891940844215,0.03818183667732011,0.010619487031019448,-0.1248345969982371,0.7087680799194379,-0.41774316503573145,0.07035333427170719,0.0,0.0,0.0,0.10337756411571611,0.378,
ABB.ST,ABB,Industri,979.0,21.511544258989584,0.02197297677118446,0.2770263530032339,57.74916906285913,400173826.25122374,-0.014297233218389493,0.03226484057172274,0.03949884549712768,0.12832491707039373,0.6776352154649582,-0.35777328182010826,-0.25782444828839235,0.0,0.0,0.0,0.10077616962473467,0.378,
ASSA-B.ST,Assa Abloy B,Industri,356.20001220703125,5.704084513844168,0.016013712291870527,0.17499110462975095,57.863721290149634,496759911.95314026,-0.00252028530132109,0.029182334369837637,0.0014056788946887888,-0.03778915030362255,0.6589001829667472,-0.3383066828927461,-0.1495617744907239,0.0,0.0,0.0,0.09108967103154082,0.285,
BILL.ST,Billerud,Material,83.55000305175781,1.7457623633641541,0.020894821060421554,0.2514371909449963,61.805476197281,44235857.718896106,-0.010071071786183161,-0.01648021126283683,0.09144349733424684,0.09108586812257866,0.6464463173098932,-0.07959304221517093,-0.5062198510759987,0.0,0.0,0.0,0.08566869722758275,0.378,
HEXA-B.ST,Hexagon B,Teknik,96.81999969482422,1.9776428179291279,0.020425974221882262,0.19473121392629206,54.22244236269556,346777721.87053186,-0.020040519188003758,0.015949597003065197,-0.03469594467647019,-0.07134328078197064,0.5376529380099743,-0.2001431043489941,0.07854015357558844,0.0,0.0,0.0,0.08521818767924227,0.378,
EVO.ST,Evolution,Sallankopsvaror,852.7999877929688,18.067525747258337,0.021186123365241564,0.19671944576437148,54.610575150052675,588575080.0743958,-0.005365099708548926,-0.0524444580078125,0.024261365360737086,0.13802852088013773,0.3000220145696004,0.26022566064973585,0.18178836570806717,0.0,0.0,0.0,0.08107082420246363,0.564,
INVE-B.ST,Investor B,Finans,408.2000122070313,5.170255101380191,0.012665984680955708,0.11489750205435692,51.766514930616616,993801331.4602035,-0.0024437926934715026,0.005047441441226264,-0.01579261674012944,0.26021910004346843,0.3168591225844465,-0.09349987533724893,0.10682431499002494,0.0,0.0,0.0,0.07912203167709865,0.471,
BEIJ-B.ST,Beijer Ref B,Industri,146.39999389648438,3.4952472684619247,0.023874640807248413,0.25288744732904,63.8949665390559,119193968.93607941,-0.008801645759094812,0.053237366161758004,0.08524833595488923,-0.2258926419784188,0.6764081125072807,-0.5816986182734075,-0.10723389849013436,0.0,0.0,0.0,0.07424198515928528,0.285,
SKF-B.ST,SKF B,Industri,267.6000061035156,6.209884398281436,0.02320584550315469,0.28184098540696995,49.12165022597227,288705625.7763702,-0.010720864682012499,-0.02832239639010503,-0.02832239639010503,0.08189367526268276,0.3168228724742205,0.1685561749707394,-0.12039841095843165,0.0,0.0,0.0,0.058678595698367635,0.471,
SAND.ST,Sandvik,Industri,377.7000122070313,10.071464450884976,0.02666524788292682,0.32387801885973655,49.43172460617726,666204522.3902909,-0.015123827361065656,0.012329150437589087,-0.04258552038775332,0.25236090570358916,0.26609191529789034,-0.11221780677825055,-0.20371625516984698,0.0,0.0,0.0,0.050697697304873245,0.378,
ALFA.ST,Alfa Laval,Industri,560.2000122070312,10.184947806926665,0.01818091321847856,0.21735528341193036,52.11491816127064,274548474.03813475,-0.0007134559335080226,0.007553978789624605,-0.029452528829646663,0.1171929902531741,0.30434797715391626,-0.11516190958127284,-0.18371477141211265,0.0,0.0,0.0,0.04737404996964614,0.378,
SAVE.ST,Nordnet,Finans,328.6000061035156,8.583561579660971,0.02612161113885365,0.3386632153955742,37.0369063224921,134420028.49933165,-0.008448967545374608,-0.03523194299753751,-0.09873834173710638,0.05174492442159315,-0.18380312590005052,0.375219694898665,1.0,0.0,0.0,0.0,0.043321899697758015,0.471,
LATO-B.ST,Latour B,Finans,210.1000061035156,4.014758172136383,0.019108796075704655,0.2346758185257138,59.44299913433705,212333299.79247895,0.0009528928673043779,0.01058206960855701,0.048403256000305594,-0.18519381988180056,0.6137670858651855,-0.23257353640858164,-0.8210257728788323,0.0,0.0,0.0,0.034360292410546396,0.285,
EPI-B.ST,Epiroc B,Industri,217.8000030517578,5.559703537018099,0.025526645817800543,0.2932276235369946,49.33551663455918,56455731.700934604,-0.016260121698150387,0.007400583376967695,-0.058772649971678415,0.10366633443382199,0.25950341207839744,-0.07740266536148549,-0.2984820294091936,0.0,0.0,0.0,0.03283516310195896,0.378,
EPI-A.ST,Epiroc A,Industri,257.8999938964844,6.745986540478138,0.026157373788794406,0.3077527513912945,50.40995207514679,318687810.67193145,-0.016024464361791946,0.006635369275780567,-0.054618748398889805,0.1531305464425896,0.2770857987523174,-0.0863875836281554,-0.46820028685623916,0.0,0.0,0.0,0.029476583523032937,0.378,
TEL2-B.ST,Tele2 B,Telekom,168.35000610351562,3.0345193036550144,0.018025062035276308,0.15812642942503075,46.951443644900564,445055110.7206497,0.005675102996829828,-0.028282793053300836,-0.015209072191523676,-0.07847898254200963,-0.179536378201085,0.19695453503420673,0.7700787327739409,0.0,0.0,0.0,0.014552200811768341,0.378,
TRUE-B.ST,Truecaller B,Teknik,21.799999237060547,1.122977019781207,0.051512709132214916,0.45017120513330644,49.887248949296286,52023773.52548008,-0.011337868873020795,-0.019343243995970094,-0.04886565599935622,-0.13693821267851847,-0.20000000000000004,0.0973299065317701,0.7405540411206413,0.0,0.0,0.0,0.0016302998442132427,0.378,
CAST.ST,Castellum,Fastighet,125.9000015258789,1.866208330591304,0.014822941286523356,0.13047009839222842,33.38594841287781,176380251.56001395,-0.006706102359929744,-0.007880220551424233,-0.05515946322042098,0.04657272101572843,-0.1300356584718692,0.23728975631772467,0.21721382274639417,0.0,0.0,0.0,0.0013710474833058643,0.471,
LIFCO-B.ST,Lifco B,Industri,313.79998779296875,5.4638632242369845,0.017411929371526292,0.16132235968860473,52.30632917801922,112309902.29320984,-0.007590209745125143,0.02281616779177864,-0.011964792939293423,-0.20869555232427686,0.1658804331862945,-0.22156619264382404,-0.15583320440591325,0.0,0.0,0.0,-0.004285860664801134,0.471,
AZN.ST,AstraZeneca,Halsovard,1622.0,36.47660216314188,0.02248865731389758,0.20711596146247188,55.45746943281758,862237014.125,-0.010673985971332733,-0.0027666769136182046,0.021410579345088054,-0.18820017014023696,0.19410766098446536,-0.08907292000248311,-0.5108646774679533,0.0,0.0,0.0,-0.015121263956572976,0.471,
VOLV-B.ST,Volvo B,Industri,323.5,6.564787005851726,0.02029300465487396,0.19864924733858258,33.817700658648064,949871135.3044586,-0.011610106736002712,-0.04233270665993316,-0.07913461075709483,0.113528533643456,-0.18575844624323867,0.4660730397609565,-0.11542911564958143,0.0,0.0,0.0,-0.015937520648114312,0.378,
AZA.ST,Avanza Bank,Finans,376.7999877929688,8.808593726434564,0.02337737264278896,0.2424235399437807,38.12269336377711,81979506.73713836,-0.00789889440869418,-0.034093868501549274,-0.05823548601625994,-0.019948642656260535,-0.12758533401938676,0.3531308764952416,-0.054634369564020346,0.0,0.0,0.0,-0.01647551425583736,0.471,
SWEC-B.ST,Sweco B,Industri,128.8000030517578,3.0907600240340636,0.023996583468961975,0.21254689154933845,51.9825965849718,50450873.73233032,-0.010752641546074027,0.005464456790708727,0.004680234928226001,-0.2930301608010243,-0.30265278626783987,-0.09919250455740654,1.0,0.0,0.0,0.0,-0.01888454152205156,0.471,
AXFO.ST,Axfood,Dagligvaror,260.20001220703125,3.9663736276766466,0.01524355665487346,0.21656078582797397,70.69585487102786,109762523.57931137,0.00891825655284828,0.036653435087773856,0.05173815127862347,-0.30570335881752403,0.11359929370229102,-0.5586650258862611,-0.21623860252995283,0.0,0.0,0.0,-0.0345493609556204,0.471,
ESSITY-B.ST,Essity B,Dagligvaror,263.20001220703125,3.878873473072499,0.014737360536371879,0.1554519393499507,40.60799420890666,328374475.7944015,0.001903311674024355,-0.004161845012263576,-0.06367838316550112,-0.06685681502838887,-0.11882160115291002,0.11658069049524486,-0.2386455933988973,0.0,0.0,0.0,-0.03665612533191934,0.471,
HM-B.ST,H&M B,Sallankopsvaror,163.0,3.511622884039618,0.021543698675089682,0.209996884731207,38.518072597135486,303469721.79739225,-0.01925389294224067,-0.007912373874687573,-0.08938547486033521,-0.03082431431330627,-0.6005808795662054,0.16971447594504913,0.23120441125923827,0.0,0.0,0.0,-0.08670398490914195,0.378,
BOL.ST,Boliden,Material,527.4000244140625,18.502884466547748,0.03508320745169535,0.39674696073304916,45.670679480810456,549153618.7649567,-0.002270055291896056,-0.022246940038676,-0.0959890258082241,0.45986504626142455,-0.7248276414567549,0.17279257755118216,-0.3926661345133975,0.0,0.0,0.0,-0.1052623337083444,0.378,
EQT.ST,EQT,Finans,291.6000061035156,7.666373184048027,0.026290716816125603,0.21223478244291208,27.78281311575465,448195829.643396,-0.021147995710123824,-0.040789453606856485,-0.13446123067276627,-0.08343124033052032,-0.6819978659930437,0.5352889290751706,0.004537268502976834,0.0,0.0,0.0,-0.1078296113043638,0.378,
WIHL.ST,Wihlborgs,Fastighet,73.55000305175781,1.530490745782038,0.020808846801882764,0.22817012989837981,36.60888500834608,38110526.96039276,-0.01998667473691551,-0.032236801950555116,-0.05523436745850019,-0.3238128765663284,-0.6925108894510098,0.36048856162725007,0.4444908170445763,0.0,0.0,0.0,-0.10799603439583139,0.378,
THULE.ST,Thule Group,Sallankopsvaror,199.3000030517578,4.39512215369635,0.022052795215236124,0.22180310720855576,43.48961932243878,68006710.64216538,0.004030242074346768,-0.0064805733409945,-0.02685546834982233,-0.2917005607923037,-0.6712933547073572,0.09429658728351857,0.44691076389024864,0.0,0.0,0.0,-0.1093503332950571,0.378,
FABG.ST,Fabege,Fastighet,67.4000015258789,1.1408140883038873,0.016926024665828238,0.13842682556764951,24.164367023099018,38575005.46815796,-0.013177181342098665,-0.032304378330329175,-0.08174386751047358,-0.3192504616624021,-0.6963139158548844,0.5253375638502925,0.30771804684225035,0.0,0.0,0.0,-0.11164517720615462,0.378,
KINV-B.ST,Kinnevik B,Finans,60.040000915527344,1.745236147568814,0.02906789008921329,0.30116442006813227,52.016995389292745,61316465.54532547,0.007382591487771872,-0.006946711467171962,0.025273215634030954,-0.28801059996824263,-0.41403497638524345,-0.015175410506778746,-0.29018227504680955,0.0,0.0,0.0,-0.11214634299589063,0.564,
ERIC-B.ST,Ericsson B,Teknik,94.4000015258789,2.2607406367838587,0.02394852330764102,0.21723230804494664,38.536596092403684,723041548.316753,-0.030601723265446634,-0.06765430591724542,-0.013584069632378126,-0.0500111185131083,-0.7305072236729141,0.5760785865140585,-0.07465168713979589,0.0,0.0,0.0,-0.1169676609273399,0.471,
SECU-B.ST,Securitas B,Industri,151.3000030517578,2.113049548185161,0.013965958397649955,0.10530101953889472,49.701915468813304,135917637.802507,0.003315649800274878,-0.014973977606535849,0.012040154192360042,-0.15114815738960022,-0.563710506311983,0.07004050873732559,-0.20074360483918446,0.0,0.0,0.0,-0.11885454038229153,0.471,
MTRS.ST,Munters,Industri,134.5500030517578,5.874484702305818,0.043660234627018624,0.38140503802723486,29.54160618357787,113674171.41774979,-0.011025358076834135,-0.01644736805414193,-0.22404839799428755,-0.1912535336232281,-0.8449110642222867,0.34638134029731404,0.42847239134069215,0.0,0.0,0.0,-0.12470716992557719,0.378,
AAK.ST,AAK,Dagligvaror,184.3999938964844,4.372827847478997,0.023713817745209618,0.29828664417128076,32.19813346128565,147112276.7963623,0.013186779651013225,-0.06490873858947022,-0.06253179076049653,-0.5720147608766322,-0.7800342619445934,0.6411215734447959,0.5048937659358472,0.0,0.0,0.0,-0.13140387694295985,0.378,
HUSQ-B.ST,Husqvarna B,Sallankopsvaror,34.27000045776367,0.8410651014696156,0.024542313692297518,0.2500056449527381,29.306027467521247,46950622.94783707,-0.0101097193795332,-0.054620677027209075,-0.09025744296384275,-0.4814721802038785,-0.8093739271373952,0.6093041493041443,0.3487381399210922,0.0,0.0,0.0,-0.13931996166388502,0.378,
VOLCAR-B.ST,Volvo Car B,Sallankopsvaror,15.739999771118164,0.5787708692537799,0.0367707037909737,0.35165673624114024,20.315005166462328,131610951.20988527,-0.01594248929449149,-0.13492717586603797,-0.1627659356448371,-0.40683379270399245,-1.0,0.991548416626337,0.4503604733375859,0.0,0.0,0.0,-0.14873500816475427,0.378,
SAGA-B.ST,Sagax B,Fastighet,160.5,4.168954076561438,0.025974791754276874,0.2769603389932714,38.006878725973976,200473992.83323973,-0.021341463414634165,-0.038922155688622784,-0.06359389897684209,-0.2369404198099379,-0.7472019340835321,0.38752250366030944,-0.4640166057950036,0.0,0.0,0.0,-0.16375855414191204,0.471,
BALD-B.ST,Balder B,Fastighet,48.58000183105469,1.1106156770577795,0.02286158162200439,0.21627726229787497,31.438786071414597,232081374.28769094,-0.010792074378129013,-0.03840060588144467,-0.08752816867954516,-0.4226567566466215,-0.8315362344204444,0.47073570491089445,-0.4810528199052285,0.0,0.0,0.0,-0.1919077492304696,0.471,
ELUX-B.ST,Electrolux B,Sallankopsvaror,26.09000015258789,0.8717588036788446,0.03341352236797032,0.31402243494383114,43.41004753524458,56725257.25775089,-0.01621418920639195,-0.015471692355173983,-0.09157378912414094,-0.7143346750599311,-1.0,0.15654205174855174,-0.5726290512135648,0.0,0.0,0.0,-0.2591059897339394,0.471,
