,name,sector,close,atr14,atr_pct,vol20d_ann,rsi14,turnover_sek,ret_1d,ret_5d,ret_21d,momentum,trend,reversal,volume,fundamental,sentiment,macro,score,confidence,qual_notes
SWED-A.ST,Swedbank A,Finans,378.1000061035156,5.152699800380821,0.013627875475278684,0.12561810182259434,55.950848895899284,519864371.2232849,-0.000528632555924391,0.010692328080029956,-0.0265190215108857,0.46218247911988075,0.7404486299973218,-0.3012820780756666,-0.14841211480451838,0.0,0.0,0.0,0.18906410073177587,0.378,
SSAB-B.ST,SSAB B,Material,101.5,3.4425711421487093,0.03391695706550452,0.43334222676734435,48.83364476882602,271870032.62686807,-0.0029469847029893748,-0.033333333333333326,-0.03379345976799941,0.5773181815394645,0.2966736621354824,0.17295684186161006,-0.34563985431591554,0.0,0.0,0.0,0.1888442861755537,0.471,
SEB-A.ST,SEB A,Finans,223.1999969482422,3.0270023163605146,0.01356183852037617,0.10873933944199587,60.550935132779706,430108128.0609291,-0.0004478553611683145,0.0045004501068148794,-0.01717309137145384,0.3859961322733565,0.7514659289434509,-0.32347067819889164,-0.127714287076366,0.0,0.0,0.0,0.17048614023614928,0.378,
GETI-B.ST,Getinge B,Halsovard,245.0,4.024692463123465,0.01642731617601414,0.10684590089623729,64.64159175765982,104616634.3832695,0.007401328430694409,0.0,0.021684724278839385,0.3306260639724691,0.7602744426512211,-0.351455345508101,0.040724235007332577,0.0,0.0,0.0,0.16358835959035697,0.471,
SHB-A.ST,Handelsbanken A,Finans,147.64999389648438,1.945647456590153,0.013177429983195413,0.11299470905014772,56.14133117569303,481190209.1719414,-0.004383069062018685,0.008193902173083023,-0.0030385698074631984,0.2526603874857643,0.7618139626272331,-0.2838019026456721,-0.13945666410603258,0.0,0.0,0.0,0.1420841677956572,0.378,
LUND-B.ST,Lundbergforetagen B,Finans,581.0,8.792830105349246,0.015133958873234503,0.16982037657928112,58.71669144970126,75917058.6,-0.005136986301369828,0.02019315188762083,-0.005988023952095856,0.10639805719568117,0.7566867793561555,-0.4231423641646549,0.770212021558176,0.0,0.0,0.0,0.13629889586378693,0.471,
INDT.ST,Indutrade,Industri,247.0,4.934788443151999,0.01997890057956275,0.13738390050604818,58.685003154626514,76428143.47312698,-0.000809049153362551,-0.008828238263177468,0.012295081967213184,0.20924086097829075,0.7048102610507417,-0.18447867406350799,-0.1116523005814877,0.0,0.0,0.0,0.13400127196675876,0.378,
NDA-SE.ST,Nordea,Finans,195.6499938964844,2.5957630169857535,0.013267381027157785,0.09475763225868555,63.64506587274399,253046084.97907028,-0.002803277575498031,0.008245250294068862,0.005860799309161724,0.2401927034290391,0.7684055520765509,-0.40330460115362077,-0.045625478244789554,0.0,0.0,0.0,0.13269727464114084,0.378,
BOL.ST,Boliden,Material,542.7999877929688,17.844322481135283,0.03287458158149655,0.31811894793511913,51.03176878681578,553256027.4110718,-0.015239521458695893,-0.06959210648280378,0.08603441586679628,0.21710794857910035,0.09838554058065092,0.435627066641763,-0.05227950898691679,0.0,0.0,0.0,0.10998354944670319,0.471,
SINCH.ST,Sinch,Teknik,44.04999923706055,1.5005472611471393,0.03406463761944144,0.4250838695035769,52.19075092860364,102871307.19113103,-0.02067586293109025,-0.02823742647892935,0.07596484403208126,0.20530240139467737,0.2863197267468535,0.07786189597341434,0.11279212324393184,0.0,0.0,0.0,0.1076993551202354,0.564,
STOR-B.ST,Storskogen B,Industri,10.890000343322754,0.27055614700499064,0.024844457160268427,0.18539422182056164,58.92872484298357,33862921.915352486,-0.012244832642045456,0.006469561041856364,0.00045935823020482047,0.14317813361250792,0.6727200316938275,-0.3138861292717168,-0.031740715275655175,0.0,0.0,0.0,0.10372688946624668,0.378,
ATCO-A.ST,Atlas Copco A,Industri,198.6499938964844,4.1809781221336,0.02104695822096168,0.1832722434865477,42.35458873435996,705078649.974733,-0.004260682223135803,-0.03848021283720526,-0.047699002473152396,0.28258787593259554,-0.0999117045024315,0.31801420471088626,0.06829739517367464,0.0,0.0,0.0,0.09087650353755651,0.471,
ATCO-B.ST,Atlas Copco B,Industri,172.3000030517578,3.3862136318238525,0.019653009703120294,0.16852887350438403,40.08264994403034,204510442.24207383,-0.004621623475156933,-0.04224564259351582,-0.05537275867705638,0.2373317146682441,-0.10324828753882082,0.3849695593364082,0.14617397203643384,0.0,0.0,0.0,0.08965134007170042,0.471,
SAAB-B.ST,Saab B,Industri,610.0,18.848972668155085,0.03089995519369686,0.24649718909787827,41.14962896582143,904337012.7623627,-0.0029421180596327368,-0.048510336562582856,-0.015652754584407957,0.14124821427021622,0.179985278234643,0.4194475363099175,-0.34748822297965715,0.0,0.0,0.0,0.0868801877847594,0.471,
SAND.ST,Sandvik,Industri,370.1000061035156,9.321237059774202,0.025185725225757186,0.25587213787633417,46.60155396944895,624138542.6661164,-0.010163112744047798,-0.06185042812797048,0.0016238324858339759,0.26898044415852457,-0.1476617581586798,0.4424016098057655,-0.06072365290273842,0.0,0.0,0.0,0.08629982565126881,0.378,
SKA-B.ST,Skanska B,Industri,266.5,4.001307041255434,0.01501428533304103,0.1360141068310046,47.53574064974907,163491514.98740387,-0.011865079948809254,-0.02985078937983887,-0.020220588235294157,0.10970238663015056,0.3336142376376493,0.16497495983930482,-0.2037844591845639,0.0,0.0,0.0,0.08377600532788732,0.471,
TREL-B.ST,Trelleborg B,Industri,435.7999877929688,7.759736518178295,0.017805729085666328,0.16377810562920944,52.05301889017119,107671999.1426773,-0.015808491854053197,-0.016252849225804056,-0.005022858920162521,0.11837077838446874,0.33451136112648705,-0.018302450608836483,0.03823533660896481,0.0,0.0,0.0,0.07985092053465483,0.471,
SAVE.ST,Nordnet,Finans,349.79998779296875,7.055300324105376,0.020169527073514645,0.17672730089026706,37.83469477423071,62255727.862521365,-0.02453992794413562,-0.04059247960172807,-0.025626774949947806,0.18949040676277704,-0.1121793041086463,0.40707722483424646,0.1203607839950156,0.0,0.0,0.0,0.07727146775757274,0.471,
EPI-A.ST,Epiroc A,Industri,256.20001220703125,6.344846236466562,0.024765206612634313,0.2392306571251496,48.25941968521872,312964425.7001213,-0.008129987166784813,-0.06085035311121578,0.017474222009318252,0.0033529267190016143,0.2784882099716224,0.4078849291441345,-0.12675823811265471,0.0,0.0,0.0,0.07706204418427448,0.471,
INVE-B.ST,Investor B,Finans,406.3999938964844,4.881350677382086,0.012011197713318452,0.0798611594494132,42.46002405317973,923889034.8631241,-0.007085252829157951,-0.020132624722159487,-0.03810652332193043,0.28141671748431435,-0.07735578764024961,0.1657735472043763,-0.02770811415321176,0.0,0.0,0.0,0.07394276023781819,0.378,
INDU-C.ST,Industrivarden C,Finans,525.0,8.19742350660698,0.015614140012584722,0.16157544120066314,44.16468966211822,201182650.18426818,-0.011671709458874857,-0.021617547733338904,-0.06616864354199314,0.30783371676036686,-0.10629168717824568,0.15090703049410667,-0.11608803154667716,0.0,0.0,0.0,0.07030097758543166,0.378,
NIBE-B.ST,NIBE B,Industri,42.9900016784668,1.1871964564609647,0.0276156410818569,0.3495039982716002,70.92057401333719,320521479.6389263,0.015831805020653622,0.010578296973547952,0.06993532483694498,0.056546062756347715,0.7033376163847064,-0.537909939406746,-0.016225511906572346,0.0,0.0,0.0,0.06503488861078965,0.378,
SKF-B.ST,SKF B,Industri,265.0,5.202646133436605,0.0196326269186287,0.1952954269218703,49.71620529255149,226766922.3501541,-0.015967278083482417,-0.03776323212408439,-0.0056285178236398226,0.017561538960720168,0.3165848260033878,0.19530442531453665,-0.14816363829240334,0.0,0.0,0.0,0.0640003692575217,0.471,
ALFA.ST,Alfa Laval,Industri,553.7999877929688,10.03097252607769,0.01811298798696912,0.1701227770420645,42.25261876387668,202388442.67380372,-0.017736786478385058,-0.04054058198056543,-0.030801602851070142,0.17246852165542206,-0.09836319538087272,0.33654061813977154,-0.10650056465186353,0.0,0.0,0.0,0.05669168468810859,0.378,
EPI-B.ST,Epiroc B,Industri,217.3999938964844,5.225379605619925,0.024035785429267324,0.20857674115334907,47.560310676389214,70027439.03875199,-0.010018270245375827,-0.06050129805216342,0.013047473035104229,-0.05095188294898703,0.265171160346925,0.41611503241043235,-0.32992937026163544,0.0,0.0,0.0,0.05215273804275346,0.378,
VOLV-B.ST,Volvo B,Industri,338.29998779296875,6.346128035272323,0.018758877517772766,0.16104213772958048,40.14600072919342,1015459265.280072,-0.019420325237771707,-0.03700540976864841,-0.0893674621992766,0.15234942539082674,-0.1336392402340904,0.34096081966806235,-0.13406693231289682,0.0,0.0,0.0,0.04543420566375453,0.378,
