,name,sector,close,atr14,atr_pct,vol20d_ann,rsi14,turnover_sek,ret_1d,ret_5d,ret_21d,momentum,trend,reversal,volume,fundamental,sentiment,macro,score,confidence,qual_notes
SSAB-B.ST,SSAB B,Material,104.3000030517578,3.38623807014377,0.032466327622860995,0.44465167217597074,54.783571588973174,283259107.61663055,-0.009496675888114425,0.0701826803974892,0.046138477876821016,0.6396405212897549,0.7068120259134109,-0.309644471519038,0.04572277161715293,0.0,0.0,0.0,0.23725362563840421,0.471,
INVE-B.ST,Investor B,Finans,417.2000122070313,4.618834235825884,0.01107103092205528,0.1130755099228071,61.36498775798765,915235894.9686539,0.005543548672890086,0.009924972265646259,0.025061455054131043,0.30973576240042927,0.7315426692187428,0.01279471672211422,0.2582698889737388,0.0,0.0,0.0,0.2013583071038171,0.564,
SAVE.ST,Nordnet,Finans,367.0,6.48509018812027,0.017670545471717355,0.15998475452154906,55.268233299815584,58865429.04723511,0.011576660276592765,-0.005420054200542035,0.01493361118732528,0.3085347411708346,0.720885879487227,0.22432868346954174,-0.3710391131004561,0.0,0.0,0.0,0.1891474799077241,0.471,
SWED-A.ST,Swedbank A,Finans,376.1000061035156,5.083574247775225,0.013516549229664332,0.14420477813354632,53.47170789130379,506144018.7778183,0.0077706157599897185,0.006691648712948028,0.004540630968870252,0.4068702472499068,0.313836063306518,0.16740593321036928,0.28964888679413564,0.0,0.0,0.0,0.1800160089691981,0.564,
GETI-B.ST,Getinge B,Halsovard,247.3999938964844,3.834025657784962,0.015497274666017864,0.102456169558814,73.68139231013126,103001979.63126144,0.008149959452907085,0.012689278780196434,0.0390591665458655,0.35315517688021475,0.7499786055713901,-0.2121024326059964,0.008208743467245082,0.0,0.0,0.0,0.1799857789685248,0.471,
SEB-A.ST,SEB A,Finans,223.6000061035156,3.0164284215756307,0.013490287742564621,0.13975526413667672,62.753342544232304,430924834.4702179,0.009025270509540162,0.019143173764229138,0.022405163345443624,0.35185957305815363,0.7323894848362229,-0.07641355179982746,-0.21380668225053903,0.0,0.0,0.0,0.17949162669746213,0.378,
ATCO-B.ST,Atlas Copco B,Industri,181.0,3.2619348053018156,0.018021739255811135,0.17218534982441572,57.571882812612934,188940249.01210022,-0.0019300032629488983,0.016568362244760326,0.05049330698867571,0.29373022177676716,0.7313707355730427,0.028322379436148397,-0.15995964360823273,0.0,0.0,0.0,0.17797242154335138,0.471,
SHB-A.ST,Handelsbanken A,Finans,148.1999969482422,1.8918774813153323,0.012765705265001167,0.13223438643595053,59.079645827025885,467970938.06203765,0.006793478401712294,0.00850629483469989,0.03491620186142308,0.2161618222829832,0.7446132970751426,0.06101889437122006,0.06684461552392494,0.0,0.0,0.0,0.17517657034533543,0.564,
SAND.ST,Sandvik,Industri,393.1000061035156,8.984650924391262,0.022855891083413824,0.2442198349104213,64.52540193672023,582079658.8022811,-0.002537427009674631,0.03230046928791919,0.133506401211833,0.2972755943488462,0.6981525587074515,-0.20025263505803317,0.24103000724169457,0.0,0.0,0.0,0.17106801924961074,0.471,
INDU-C.ST,Industrivarden C,Finans,542.7999877929688,7.951904518937691,0.014649787578791646,0.18732904719729046,59.20990588262359,195798524.0412964,0.0051851625795718,0.02803027991092577,0.01042437724997547,0.34397151788245506,0.7105959808269888,-0.081129669058232,-0.2801365138353512,0.0,0.0,0.0,0.17046248399707134,0.378,
LUND-B.ST,Lundbergforetagen B,Finans,587.5,8.638382252652859,0.014703629366217632,0.17579817583644064,65.6605689195087,61565594.65,0.0025597269624573205,0.04166666666666674,0.030701754385964897,0.12236614588299499,0.7492063060008816,-0.28630619636514987,1.0,0.0,0.0,0.0,0.164341862734366,0.471,
SINCH.ST,Sinch,Teknik,47.20000076293945,1.4978295563754178,0.03173367652890983,0.3828828933469974,70.64721500099967,99025684.87993164,-0.006106567809595176,0.04471005852410892,0.20716119194172022,0.2561764167559413,0.7430092854152516,-0.39115786727719837,0.4150472480197635,0.0,0.0,0.0,0.1571320726745414,0.471,
