,name,sector,close,atr14,atr_pct,vol20d_ann,rsi14,turnover_sek,ret_1d,ret_5d,ret_21d,momentum,trend,reversal,volume,fundamental,sentiment,macro,score,confidence,qual_notes
GETI-B.ST,Getinge B,Halsovard,243.6000061035156,4.15646898277094,0.01706268012573319,0.11171470287972758,59.53085244358596,106997218.26582718,0.00744418126153823,-0.0012299622815740152,0.027848127019053148,0.1908451420004767,0.7365960246540546,-0.11741871682519978,0.037530935091842785,0.0,0.0,0.0,0.13032056741270423,0.471,
VOLV-B.ST,Volvo B,Industri,349.0,6.63514619211345,0.019011880206628796,0.1880248885753476,52.75452325872518,1036796205.364096,0.0014347202295552641,0.008087774968922767,-0.018560196822927977,0.18237677280634917,0.6810560097599851,-0.09756590212029446,0.14589823902397916,0.0,0.0,0.0,0.13032005598304372,0.471,
TREL-B.ST,Trelleborg B,Industri,450.0,7.750489243957057,0.017223309431015684,0.18573795244336916,61.70310503193632,117917679.25701904,-0.003101448638489379,0.0,0.020408163265306145,0.07401138035899874,0.751656620813368,-0.16500935855605917,0.4301184891178302,0.0,0.0,0.0,0.12909518006734674,0.471,
SKF-B.ST,SKF B,Industri,272.79998779296875,5.298546146309302,0.019422823986086222,0.2108000856819297,57.744937358517404,245315573.3035248,-0.0061931227942850775,-0.01870507988140735,0.042016808681820006,0.03707376056314231,0.7324858493430698,0.08266723810544381,0.2462730587427142,0.0,0.0,0.0,0.125127522095447,0.564,
SHB-A.ST,Handelsbanken A,Finans,150.8000030517578,1.8649196953846217,0.012366841231061123,0.11316147355921573,65.52299449518316,484191714.3792747,0.0,0.019263306267675473,0.023761031415390876,0.2514047633786773,0.7554670904501927,-0.4158794498771451,0.041588561213710976,0.0,0.0,0.0,0.12326185460318369,0.471,
SEB-A.ST,SEB A,Finans,227.0,2.9212544527392574,0.012868962346868976,0.10406093961902182,67.33242730447658,419787320.43463516,0.002207505518763808,0.011586480277334443,0.012488863023509378,0.3227628593243398,0.7549260580518962,-0.37045249631903887,-0.3095358200729862,0.0,0.0,0.0,0.1187584642108359,0.378,
EPI-A.ST,Epiroc A,Industri,262.70001220703125,6.104018842335141,0.02323570064216299,0.2358676520844281,54.96242831476913,318696508.606414,0.0015250645546283081,-0.007180626805205259,0.04578031607682931,0.0663376134906262,0.6870147241935614,0.0155559698982294,0.06705717144277788,0.0,0.0,0.0,0.10837321917781104,0.564,
SKA-B.ST,Skanska B,Industri,273.1000061035156,3.9390555356073436,0.014423491203124642,0.13908639759105146,58.32343500452829,166035706.47392884,0.004413432269101625,0.002569795237577166,0.010358928734734096,0.10392273066552933,0.7452064252590163,-0.13479820663532405,-0.12983421690168842,0.0,0.0,0.0,0.09897358830593621,0.378,
NDA-SE.ST,Nordea,Finans,199.3999938964844,2.5847454649552573,0.012962615567065114,0.10051070146168532,71.50162712352608,243634682.57634813,0.0012553352129649475,0.016828086130842967,0.04098141853125159,0.2037860677740425,0.7554670904501927,-0.4899586407739398,-0.1495632283217255,0.0,0.0,0.0,0.09360301741589892,0.378,
AZA.ST,Avanza Bank,Finans,394.2000122070313,7.935591221810529,0.020130875129559377,0.19623573017366505,47.924622415015584,86363663.69724426,-0.008301856082940096,-0.021107523571740283,-0.019890601087008464,0.0680145263440049,0.3130390566977562,0.26694104700017857,0.23277497972746208,0.0,0.0,0.0,0.09214629711365492,0.564,
NIBE-B.ST,NIBE B,Industri,43.970001220703125,1.1772486726436386,0.026773905843999274,0.36359637505042475,72.22019204328164,340317802.4315691,0.00022752812645077114,0.028538040250365437,0.09541609091410175,0.08707186578804366,0.7105904932946575,-0.6162059388654746,0.43459309903615073,0.0,0.0,0.0,0.09173753461709941,0.471,
INDT.ST,Indutrade,Industri,247.6000061035156,4.785469555738968,0.019327420992624203,0.12658742964995162,57.8917789041969,74395717.1052124,-0.008012820316881553,-0.019017384742637478,0.014754123375063877,0.12680827107583756,0.6885575153122395,0.08331627512309338,-0.47144958117736724,0.0,0.0,0.0,0.09057690303079505,0.471,
CAST.ST,Castellum,Fastighet,132.64999389648438,1.9334169447320493,0.014575326299983272,0.11379732046567473,48.283767032127734,185721391.3196663,-0.001881113705653914,0.010666620163690466,-0.02856103308760216,0.13101738035919816,0.318631207849455,-0.04957906128919802,0.2589757154648995,0.0,0.0,0.0,0.08404863394762367,0.471,
TELIA.ST,Telia,Telekom,44.68999862670898,0.7156481987232253,0.016013609772087083,0.12298342037753925,55.6441432707644,228287003.3569561,0.007212073530032503,0.02406047781269227,0.02476491633208222,-0.01641102926246453,0.6015166215743392,-0.30103427022755835,0.40684767884973727,0.0,0.0,0.0,0.0773013461352939,0.378,
INVE-B.ST,Investor B,Finans,405.6499938964844,4.728109259593889,0.011655637447884271,0.09477256304059352,42.690112496328446,900205908.5537323,-0.005881617371110148,-0.018034403526889342,-0.04260093884945937,0.26558220525253473,-0.09784362805358475,0.3226004173132967,0.01873831539578532,0.0,0.0,0.0,0.07399104586112785,0.471,
SAVE.ST,Nordnet,Finans,351.3999938964844,7.471391305301398,0.021261785529519177,0.21318813521595623,41.79267934868216,65272860.786187746,-0.012366481302536259,-0.026592814691179023,-0.015134512559506264,0.12557247227386376,-0.12674474425367432,0.42096523634477956,0.3477152754609095,0.0,0.0,0.0,0.06901358003146191,0.471,
BILL.ST,Billerud,Material,79.30000305175781,1.6344673051652725,0.020611188427048135,0.20129974123599623,61.664527765639285,29991660.591085814,-0.02219476518162522,-0.01183796820239491,0.0305393917701684,0.01590398059562831,0.5759076928989085,-0.04864385122197391,-0.14105942237593377,0.0,0.0,0.0,0.06352422415813322,0.378,
ALFA.ST,Alfa Laval,Industri,559.0,9.489008047617997,0.016974969673735237,0.16717051009611797,46.655261687386,216250473.92274475,0.005757488804089883,-0.027487801197830897,-0.017574692442882234,0.1292083122275284,-0.10671455437378581,0.3501008509162587,0.2313622382783615,0.0,0.0,0.0,0.05884972498238025,0.471,
ESSITY-B.ST,Essity B,Dagligvaror,268.5,4.112438920422598,0.015316346072337422,0.19562382139308668,37.29141202513956,343830657.4662552,-0.013592990599196164,-0.04346281324004031,-0.04854717085192917,-0.025440907631187653,-0.10665845178275893,0.6595932382836105,0.30999426864748225,0.0,0.0,0.0,0.05364183943751777,0.378,
ABB.ST,ABB,Industri,935.4000244140624,20.87539426018463,0.0223170768819052,0.1968580810231202,47.03495378618072,357703579.25931704,0.02117906595421659,0.0008560334357201604,-0.025218790941609392,0.2281834700390175,-0.18433014830644387,0.0667807369595043,0.1599852542035123,0.0,0.0,0.0,0.04416387680071294,0.471,
HM-B.ST,H&M B,Sallankopsvaror,173.35000610351562,3.3891734976225605,0.019551043428280714,0.2560554318306572,46.54312573324342,296501770.6095497,-0.012250677472845473,-0.01365572629578593,-0.031022850655769707,0.14000209737376013,0.24732566284915153,0.21670756224869955,-0.5707795707434189,0.0,0.0,0.0,0.04093888929834923,0.471,
EQT.ST,EQT,Finans,312.1000061035156,8.061136387814813,0.02582869666827606,0.18581378972299933,35.42225974315515,417753521.5158386,-0.022549270168220392,-0.06388718711129338,-0.10238712928867622,-0.10830538580213066,-0.24131040873440235,0.8898754234730459,0.30825766901259144,0.0,0.0,0.0,0.03572276768253381,0.378,
BEIJ-B.ST,Beijer Ref B,Industri,139.0,3.184354853819523,0.02290902772532031,0.21864693402244514,58.21346295389949,138471315.35412294,0.00071998637804227,0.002885958722004922,-0.025928500542184207,-0.19974730381517666,0.5721101494603149,-0.13608862535194965,0.14959189070334203,0.0,0.0,0.0,0.02749368252052422,0.378,
SCA-B.ST,SCA B,Material,116.5500030517578,1.9595553907072865,0.01681300162503713,0.1379979884567239,71.19118848141969,178646984.60617942,0.004741405618601702,0.019685038844497127,0.056663643037862865,-0.15269372658529629,0.6629206311277303,-0.5128068788711632,0.25068477839017383,0.0,0.0,0.0,0.02708286161786803,0.378,
EPI-B.ST,Epiroc B,Industri,223.0,4.987230577836406,0.022364262680880743,0.20767472124309275,54.797608679922924,66589826.47672043,0.0036003738197356583,-0.008888888888888835,0.04400746080470119,-0.003068811490681389,0.6732170739699337,0.034955356448709986,-0.8969493865056297,0.0,0.0,0.0,0.026352931971310556,0.378,
ADDT-B.ST,Addtech B,Industri,333.3999938964844,6.231178277662503,0.01868979721576476,0.15792997139590476,45.13692414160556,108922695.89585571,0.009079903315433846,-0.014192838963023147,-0.06923511296870932,-0.07073818809337534,-0.13087138396221476,0.24498213957285953,0.48686074994134165,0.0,0.0,0.0,0.0199676843182497,0.378,
EVO.ST,Evolution,Sallankopsvaror,859.5999755859375,18.228374099680135,0.02120564753070747,0.2253453578952408,79.15337212407596,538591798.559552,0.016075621259973305,0.03242853806355073,0.16825222865837053,-0.04127983771464677,0.7554670904501927,-0.7515569914133602,-0.41047826195667636,0.0,0.0,0.0,-6.742626928870829e-05,0.471,
LIFCO-B.ST,Lifco B,Industri,316.79998779296875,5.414270871581367,0.01709050214711383,0.11727362058949665,49.25045887847355,99707087.3496933,0.00827490606278003,-0.0018903784343212715,-0.040581538215270774,-0.15513710110239712,0.15327348668385052,0.057356948758000695,-0.10702951992491247,0.0,0.0,0.0,-0.01828648703062135,0.378,
MTRS.ST,Munters,Industri,161.35000610351562,6.137888223820818,0.03804083044089256,0.34533664782195295,38.70698890163275,80525769.6619072,0.014779912600727307,-0.039297356145594375,-0.10311277611072367,-0.07879311762018301,-0.7318502034204981,0.59569265411158,0.666159725087519,0.0,0.0,0.0,-0.018677887736113112,0.378,
SAAB-B.ST,Saab B,Industri,582.4000244140625,18.18753050255359,0.031228588152707563,0.2511586509515143,32.652892618123545,835496102.6953125,-0.011876484068623627,-0.07979143316790482,-0.08051783712382776,0.05590513473585616,-0.6909017387168053,0.9451441598805453,-0.3051824780136719,0.0,0.0,0.0,-0.02231957966056024,0.378,
TRUE-B.ST,Truecaller B,Teknik,23.76000022888184,0.9229795303872996,0.03884593945690949,0.5291753428136371,68.80445460570608,39548889.99300146,0.001686379286901074,-0.03571425253915794,0.2244266626196738,-0.18225167311449597,0.19999999999999996,0.06788183859491662,-0.24972740595431842,0.0,0.0,0.0,-0.02740711618994363,0.378,
ASSA-B.ST,Assa Abloy B,Industri,351.0,5.063075875350887,0.014424717593592271,0.12572391658370768,47.01889113544566,401383517.1544266,-0.003407189566835833,-0.017357256425393874,-0.04229195088676674,-0.020823877102850708,-0.17051267124109976,0.2451059444264888,-0.31336461492977397,0.0,0.0,0.0,-0.02871665641107882,0.471,
HEXA-B.ST,Hexagon B,Teknik,95.58000183105467,2.0265908322206885,0.021203084258178302,0.21966005780275139,48.74344583378635,321812538.94002116,-0.007682702098360861,-0.04467767200757311,-0.020897365889480102,-0.1343896468977158,-0.3001042212107822,0.4839681334767672,-0.11367840758652518,0.0,0.0,0.0,-0.03842339067566672,0.471,
TEL2-B.ST,Tele2 B,Telekom,169.75,2.701576077424758,0.015915028438437454,0.09764492729060369,55.25936273562521,253502871.35070723,0.005032599965850704,-0.0011767987751308828,0.03537665849172811,-0.2022189938027819,0.6125180616065146,-0.048002106892026844,-1.0,0.0,0.0,0.0,-0.03986769542803161,0.471,
LATO-B.ST,Latour B,Finans,203.8999938964844,4.2236394912926345,0.020714269826986285,0.22269958441535403,56.55111277144678,229968760.09526595,-0.022531217974647855,0.010406297388350305,0.007909000596096005,-0.26900400539391295,0.1646456529515258,-0.18239383912386684,0.1676219894289404,0.0,0.0,0.0,-0.04246889097749368,0.378,
HOLM-B.ST,Holmen B,Material,323.3999938964844,5.06211673305936,0.01565280404637135,0.13977646605198332,52.20226427745981,39980403.785273746,-0.009797955135423364,-0.012820549843653328,-0.017021295147463866,-0.23136033655548505,0.21071199628091175,0.11588636266455518,-0.6180793710470545,0.0,0.0,0.0,-0.05862073038837244,0.378,
AZN.ST,AstraZeneca,Halsovard,1566.5,38.11881158229946,0.02433374502540661,0.20655604665094546,48.388539106263536,868540655.0,0.007071681131469054,0.0019187719859290464,0.03161014158709263,-0.28749156437986045,-0.2612626135192797,0.0342288556555201,0.4292131769820994,0.0,0.0,0.0,-0.06601276476700191,0.378,
FABG.ST,Fabege,Fastighet,72.25,1.236963366570886,0.017120600229354823,0.14016714156413146,37.22081303287831,29671853.192604065,-0.00823608080560545,0.008374018999907307,-0.05245901639344264,-0.2709629301909405,-0.656585433299956,0.1539663867608835,0.9038835876367688,0.0,0.0,0.0,-0.07073940466986588,0.378,
SAGA-B.ST,Sagax B,Fastighet,174.89999389648438,4.5142674300285055,0.0258105636796094,0.22546783512120624,59.62677505635594,207187812.16327515,-0.011305822888667438,0.05679754620232247,0.04417906803871263,-0.22716949413824417,0.09929018632759642,-0.6862951400798858,0.23527250235874728,0.0,0.0,0.0,-0.0762330674918585,0.378,
BALD-B.ST,Balder B,Fastighet,54.15999984741211,1.206499495051013,0.02227657862721841,0.13366449604930378,59.1706246914445,222262590.49426538,0.008190592269372798,0.028875388970133198,0.007440504805944048,-0.28683812468445163,0.018356631112251803,-0.40584571698290617,0.21313809846747617,0.0,0.0,0.0,-0.07953855730612272,0.378,
SECU-B.ST,Securitas B,Industri,150.5,2.2413063418398926,0.014892400942457758,0.11768930217470512,47.62824392348635,168845318.36261672,-0.009216550050939687,-0.009868421052631526,0.0,-0.1591865429721544,-0.18482143225839032,0.16191452237460882,-0.674261391324601,0.0,0.0,0.0,-0.09302153094386387,0.471,
ERIC-B.ST,Ericsson B,Teknik,97.23999786376952,1.903201263368218,0.019572205935612517,0.11347086515039084,49.01644112538391,618918344.2282612,0.0018545261663238666,0.005376309310416882,0.005584290926258673,-0.1066023905174458,-0.3350192612315981,-0.009854287008984608,-0.45601915957788985,0.0,0.0,0.0,-0.09880928531726044,0.564,
KINV-B.ST,Kinnevik B,Finans,60.459999084472656,1.8101093839676552,0.029938958176936654,0.38131753951048314,57.314457194402145,56584723.19733238,-0.00917734134857362,-0.014988627690338818,0.07160583209219307,-0.444367391261138,-0.048522914144826707,0.05338152302512812,-0.05816700425250768,0.0,0.0,0.0,-0.106196663369404,0.471,
VOLCAR-B.ST,Volvo Car B,Sallankopsvaror,18.975000381469727,0.5757548735548353,0.030342812225558423,0.2965566036558218,45.48870677400447,106479394.23992196,0.006364404250691624,-0.03336723419764509,-0.041666610473733434,-0.3370015465682713,-1.0,0.4266809258369235,0.7448145297085202,0.0,0.0,0.0,-0.11894778742752588,0.378,
SWEC-B.ST,Sweco B,Industri,128.60000610351562,2.66476889144095,0.02072137453318598,0.16826616630415303,47.76512414476323,30235574.89902725,-0.012288716453369819,0.0,-0.0402984619140625,-0.31856831581518463,-0.33325574730545227,0.06319479417095195,-0.3879498562517026,0.0,0.0,0.0,-0.13598615127363345,0.471,
THULE.ST,Thule Group,Sallankopsvaror,205.0,4.551298122690328,0.02220145425702599,0.13379721844157996,42.3089620265615,46369362.3257637,-0.013474509194595141,0.0,-0.05442805759066682,-0.3307431615655655,-0.6694077447340349,0.15252759376399078,0.16725495320408099,0.0,0.0,0.0,-0.13650021724572764,0.378,
HUSQ-B.ST,Husqvarna B,Sallankopsvaror,38.83000183105469,0.8238217182991718,0.021216113300316974,0.20830144285059743,55.56090113193025,31310360.272735216,-0.00410361222170641,0.01916019386272283,-0.026817033932447942,-0.45074039218179607,0.05132247330866141,-0.2517637382272666,-0.3628321877153677,0.0,0.0,0.0,-0.13972690824443262,0.471,
AXFO.ST,Axfood,Dagligvaror,239.1999969482422,3.248710831602544,0.013581567195025911,0.14580977129277764,41.08586670895866,91962220.33686599,-0.01725553432030258,-0.022476502119300523,-0.0012526223455441299,-0.4314567313983934,-0.7913416601578803,0.3922946303877133,-0.11271272443602891,0.0,0.0,0.0,-0.1751657484743823,0.471,
AAK.ST,AAK,Dagligvaror,204.6000061035156,3.561005894714857,0.017404720373826368,0.15058645960728312,53.36128161405132,118260843.23004532,-0.013500423699946307,0.0286576791450166,0.008875754559522386,-0.5237126915663906,-0.32306979868954744,-0.3086019066076126,0.08100119437636277,0.0,0.0,0.0,-0.17792631882495674,0.471,
ELUX-B.ST,Electrolux B,Sallankopsvaror,27.5,1.019002786593235,0.03705464678520854,0.33322149445937316,45.14548379156946,67612606.9013296,-0.007936483362339097,-0.017857142857142905,-0.10569105691056913,-0.7386935220840629,-1.0,0.2806660585367353,-0.80727836656064,0.0,0.0,0.0,-0.327450466186736,0.471,
