,name,sector,close,atr14,atr_pct,vol20d_ann,rsi14,turnover_sek,ret_1d,ret_5d,ret_21d,momentum,trend,reversal,volume,fundamental,sentiment,macro,score,confidence,qual_notes
SSAB-B.ST,SSAB B,Material,104.8499984741211,3.2915497368279256,0.031392940245395816,0.4460992397076944,54.42271557573836,270526478.00843775,-0.01779860914172282,0.02996066140403353,0.02093477692080592,0.6201443279786469,0.71229670543805,-0.20089047192608817,-0.09726069201952157,0.0,0.0,0.0,0.18005417124588194,0.378,
SINCH.ST,Sinch,Teknik,46.20000076293945,1.7158911195490705,0.03714049980980775,0.4789555733143568,57.347150210567705,94599377.21707459,-0.03970068225276935,0.0271231932663214,0.05527642876013439,0.47770534036700124,0.7038462984173735,-0.22277111772134772,0.21373227633446787,0.0,0.0,0.0,0.17623395230994296,0.471,
STOR-B.ST,Storskogen B,Industri,10.925000190734863,0.25937694390782334,0.02374159628187398,0.20937933798302602,55.63102967253431,30860457.352475453,-0.012206168513555493,-0.00907024319777161,0.023419203328631566,0.17850146990279003,0.6536073520647795,0.1299065249799558,0.3512232663201576,0.0,0.0,0.0,0.14280892592502062,0.564,
TREL-B.ST,Trelleborg B,Industri,453.7999877929688,7.825455605856327,0.017244283420797337,0.18283688130578146,64.10371965079037,119253582.84108429,0.008444417317708508,0.024841915770654976,0.03230205071041192,0.09389916025208589,0.7521068471597432,-0.311692740722297,0.6049573538569073,0.0,0.0,0.0,0.1328902534628636,0.471,
SWED-A.ST,Swedbank A,Finans,385.6000061035156,5.225395324075201,0.013551336206857906,0.11998690487589653,62.20799549936912,507180674.51472014,-0.007209031506099861,0.019296903373261287,0.017682798403163114,0.4216748834601384,0.743343475936793,-0.23122307969565614,-0.20537457061386952,0.0,0.0,0.0,0.1322065380742421,0.378,
ATCO-B.ST,Atlas Copco B,Industri,180.6999969482422,3.3185303007983453,0.01836486085690898,0.19595769707530536,56.800672812420984,206510005.46429366,0.010343812030153554,0.04390520263865083,-0.014721903152113303,0.2622351926589389,0.7303051248318483,-0.3645667486071336,0.17050747505613434,0.0,0.0,0.0,0.12372960340490183,0.471,
BOL.ST,Boliden,Material,584.7999877929688,18.92413735504122,0.032360016672470855,0.37571877114651675,64.39491902721528,561024952.4556854,0.06327270507812499,0.06095786437195749,0.11052034733247607,0.4420206202326824,0.542506331514289,-0.6406030851810756,0.13267864052821104,0.0,0.0,0.0,0.12105843355616187,0.471,
SHB-A.ST,Handelsbanken A,Finans,150.14999389648438,1.9102825742857201,0.012722495184400055,0.11446633460760562,62.203191668281114,491047105.0000206,-0.0043104054517183465,0.012474651427221595,0.02247182605251341,0.24200187000243117,0.7468670749291911,-0.16990524894717704,0.030754964895634916,0.0,0.0,0.0,0.12040816137164688,0.471,
LUND-B.ST,Lundbergforetagen B,Finans,587.0,8.39892286127863,0.014308216118021515,0.17399973497538168,60.581510503165326,77703661.0,0.0008525149190110604,0.005136986301369939,0.017331022530329365,0.08401219314566125,0.7438793679030439,-0.07778100260952767,0.252951740084025,0.0,0.0,0.0,0.11284671238836855,0.471,
ATCO-A.ST,Atlas Copco A,Industri,208.8000030517578,4.098654815947554,0.01962957258641213,0.21090803387643545,58.7721913821012,705554710.343312,0.015070520901833806,0.046616556650415086,-0.009017531675385326,0.32492295121304954,0.7365884383997845,-0.4208272632250273,-0.12645805914179042,0.0,0.0,0.0,0.10799498905564554,0.378,
SKF-B.ST,SKF B,Industri,275.3999938964844,5.527221421572923,0.020069795003882465,0.2113536197871106,60.34843221685762,249304835.0245697,0.009530814588924352,0.02265134192358431,0.053557767126590106,0.057087100349346574,0.7407378055196134,-0.2312249781197549,0.3635766867543583,0.0,0.0,0.0,0.10791164709014336,0.471,
INDU-C.ST,Industrivarden C,Finans,541.4000244140625,7.921047403985797,0.014630674264483933,0.17702353878521274,56.73285723709183,193003114.72206116,0.011584476953697909,0.019201829767759637,-0.009150804861990602,0.296992784776409,0.7071323294370591,-0.1417185021005029,-0.21348774349339225,0.0,0.0,0.0,0.107692469328245,0.378,
NIBE-B.ST,NIBE B,Industri,44.5,1.173873571270376,0.026379181376862383,0.35491721700647394,74.3107299455117,341831787.07766896,0.012053644862018542,0.051512294917204215,0.11445027948652053,0.10850737036960706,0.7218224050019857,-0.7163674478098105,0.5593581997225605,0.0,0.0,0.0,0.10549413999907357,0.471,
SAND.ST,Sandvik,Industri,402.3999938964844,9.83394098367884,0.02443822349114791,0.2852906144365023,64.61975963226043,637616382.6251678,0.023137570266861474,0.0762235904392401,0.09615904986668622,0.35147996552802263,0.7243586016888942,-0.7730935298305065,0.0116362961185143,0.0,0.0,0.0,0.10387315722959393,0.471,
INVE-B.ST,Investor B,Finans,407.9500122070313,4.761816612982277,0.011672549259701195,0.09585474208568638,46.51435284378321,888432397.7620636,0.005669957710227047,-0.0032982546450022188,-0.034894723383106285,0.28269371959934286,0.30595358020002317,0.22570759804627005,-0.0870649429198598,0.0,0.0,0.0,0.09456793688697679,0.471,
SEB-A.ST,SEB A,Finans,226.6999969482422,2.8697371494743957,0.012658743661693055,0.10165239073218764,66.24136830612775,409510926.6577934,-0.0013215993469507525,0.01522612561584391,0.020711349474626495,0.3295798966856839,0.7499656972687486,-0.25998836568744893,-0.4230605764370762,0.0,0.0,0.0,0.09378605762225645,0.378,
VOLV-B.ST,Volvo B,Industri,346.20001220703125,6.58977860696249,0.01903459958003044,0.1845388641817325,49.38446304123328,1028340170.1212066,-0.008022887658936217,0.00347829625226459,-0.023688645662437557,0.20148671426119316,0.269321060663118,0.11840616163616013,0.18367156441054383,0.0,0.0,0.0,0.09172257246930438,0.564,
ALFA.ST,Alfa Laval,Industri,563.5999755859375,9.43979231514305,0.01674909993622538,0.16532250628080628,50.42673635920758,219649343.59119567,0.008228936647473262,-0.00035475738091839126,-0.012613896918376777,0.14554272714427816,0.3000800316187251,0.1359375728327187,0.24033487516766922,0.0,0.0,0.0,0.08962065636193473,0.564,
EPI-A.ST,Epiroc A,Industri,268.5,6.318017932419462,0.023530793044392782,0.24660047251303926,60.42260436223048,324074040.80484235,0.022078368951113037,0.03948901544357297,0.050469458483737295,0.09152446422838681,0.7097221170903029,-0.38356957680581766,0.18366121298188326,0.0,0.0,0.0,0.08721979136135403,0.471,
SKA-B.ST,Skanska B,Industri,274.0,3.8791212534880692,0.014157376837547697,0.138096848100374,59.65850634158111,165790697.82392883,0.003295473732590315,0.01594359509953569,0.024299065420560817,0.12746049439286938,0.7459273021253561,-0.15984179487215322,-0.12744161862048525,0.0,0.0,0.0,0.08406200955892526,0.378,
GETI-B.ST,Getinge B,Halsovard,239.6000061035156,4.188150205681272,0.0174797583430438,0.12756418640581887,50.616288569311884,106851014.99254379,-0.016420360836527426,-0.014802594119656787,0.0016722790985652658,0.20931270358056567,0.31378128586502263,0.2625596506140129,-0.13062139399917094,0.0,0.0,0.0,0.07893483266004635,0.471,
ABB.ST,ABB,Industri,958.4000244140624,21.31286609874287,0.022237964895475592,0.21613641327603741,55.05340762280366,358423351.481366,0.02458841073305207,0.041965685076505777,-0.003742178363760562,0.2138204199648735,0.2402776598880822,-0.31886565260675576,0.2677683236351067,0.0,0.0,0.0,0.07340080532411715,0.471,
SAVE.ST,Nordnet,Finans,349.6000061035156,7.366291926351298,0.021070628712089208,0.21304686890636548,40.437952009634294,66334271.61995087,-0.005122333022859915,-0.025097601357547128,-0.02017932156889779,0.1138377057400905,-0.13504522690518947,0.5197763077363329,0.3934438543228409,0.0,0.0,0.0,0.07267071709305872,0.471,
TELIA.ST,Telia,Telekom,44.970001220703125,0.7038164025114096,0.015650797940992476,0.12262561170247847,58.20711475229185,227499988.08694705,0.006265441991461618,0.026712374521061788,0.05291505934618712,-0.058321355628688815,0.6064472558051125,-0.2330075830061833,0.32501324334480913,0.0,0.0,0.0,0.06705339860322734,0.378,
NDA-SE.ST,Nordea,Finans,198.3999938964844,2.5858355105667123,0.013033445514700355,0.10311606896995135,66.77927574735625,245209747.54458085,-0.005015045288913722,0.011213032530385636,0.042016808069591516,0.19336267660446566,0.7460105076542948,-0.23267434634178166,-0.43742849165869646,0.0,0.0,0.0,0.06624068680335735,0.378,
EQT.ST,EQT,Finans,318.5,8.149625773897236,0.025587522053052546,0.20516013266718874,42.58293900722517,418276971.9732407,0.020506228040129137,-0.013320904447265969,-0.07894733590711778,-0.07404383940507966,0.1783465011807808,0.3793318754843138,0.40611204334787143,0.0,0.0,0.0,0.06089865075143681,0.471,
BILL.ST,Billerud,Material,81.05000305175781,1.678433926224896,0.020708622616004875,0.21277948076592748,66.6808558998562,28529772.71746864,0.022068094989325493,0.022712972261928144,0.04513217101570022,0.056014151272039236,0.5973529062141986,-0.33431015855482105,-0.06632040439887493,0.0,0.0,0.0,0.04932370019881908,0.378,
CAST.ST,Castellum,Fastighet,132.0,1.8631726592684879,0.014114944388397636,0.11459711589936704,45.42815827497871,185454189.9196663,-0.00490006729281578,0.002277927552843506,-0.026907438707809428,0.1337958173360503,-0.09011726827603214,0.19324012109705385,0.21603348532079822,0.0,0.0,0.0,0.04730273565659325,0.471,
INDT.ST,Indutrade,Industri,248.6000061035156,4.715079091168883,0.018966528461007163,0.12180189327383642,59.327474797757176,73384822.94387893,0.004038772113688527,0.005663467526524801,0.028122427485256285,0.13299239946245228,0.6905474215098961,-0.062202147946571446,-0.5811686007310025,0.0,0.0,0.0,0.04550938129983453,0.378,
ESSITY-B.ST,Essity B,Dagligvaror,268.6000061035156,3.9758370123232156,0.0148020734250876,0.19339138295585742,37.50214674944778,341649351.77220154,0.00037246221048659045,-0.037965636246661605,-0.043787782343282844,-0.028670059000824595,-0.10893148855853778,0.6828217505028211,0.2005121697748818,0.0,0.0,0.0,0.039287869287584085,0.378,
SCA-B.ST,SCA B,Material,118.25,2.0053013252368443,0.01695815074196063,0.13511074156474928,74.62102014091369,184489760.0999836,0.014585988019985452,0.028708161282019695,0.06916818834919702,-0.13121335423847724,0.6769348699331299,-0.5166898818414074,0.2698203178070835,0.0,0.0,0.0,0.03874662513730791,0.378,
AZA.ST,Avanza Bank,Finans,393.3999938964844,7.890190976893255,0.02005640848832704,0.19630220350957717,47.251089416190794,85824111.87544098,-0.0020294730740058053,-0.0137879169820877,-0.01403510301632993,0.07887228641593534,-0.09225412031187788,0.307939282413389,0.05552332895759811,0.0,0.0,0.0,0.02863621597904361,0.471,
ADDT-B.ST,Addtech B,Industri,332.6000061035156,6.043237408080583,0.018169685198982637,0.1476266281673592,44.22546959919867,110407972.31768036,-0.0023994835261368364,0.00604960666387222,-0.054038679380472354,-0.09379043293131972,-0.13602996551919153,0.178857017594039,0.5730955914354479,0.0,0.0,0.0,0.02681150225226992,0.378,
ASSA-B.ST,Assa Abloy B,Industri,354.0,5.101425854678503,0.014410807499091816,0.13003778404393296,51.85812096598734,396224105.3794266,0.008547008547008517,0.007112375533428139,-0.02586679706759154,-0.04443803901324141,0.6367845129329496,0.045732359159497846,-0.5466392950478679,0.0,0.0,0.0,0.013279004341710053,0.378,
TRUE-B.ST,Truecaller B,Teknik,22.39999961853028,0.974195234620238,0.043490859429048394,0.5810529679027568,56.79535079396064,40618392.8372612,-0.057239082375865835,-0.0778098487344594,0.15912024497757904,-0.18090641908127747,0.19999999999999996,0.5535960243089826,-0.03937667480226338,0.0,0.0,0.0,0.012925283179392654,0.378,
EVO.ST,Evolution,Sallankopsvaror,862.0,17.92634737827441,0.020796226656930872,0.22320984777086608,79.60853630998983,539830139.2358185,0.0027920247582913227,0.038804546493998116,0.16203830437454547,-0.013379381523448308,0.7521068471597432,-0.6722904829842798,-0.30580685601639523,0.0,0.0,0.0,0.011478108040034102,0.285,
BEIJ-B.ST,Beijer Ref B,Industri,139.0,3.1354723642609854,0.02255735513856824,0.2055321763962255,58.21346295389949,137388270.35518798,0.0,0.02507370017291044,-0.0035842293906810374,-0.2101108691343491,0.570689952623564,-0.21840078503624,0.05553897756405488,0.0,0.0,0.0,0.01012434060963115,0.378,
