,name,sector,close,atr14,atr_pct,vol20d_ann,rsi14,turnover_sek,ret_1d,ret_5d,ret_21d,momentum,trend,reversal,volume,fundamental,sentiment,macro,score,confidence,qual_notes
TREL-B.ST,Trelleborg B,Industri,449.0,7.736504592192202,0.017230522477042765,0.19229697936823434,55.869959834295045,154600296.47748414,-0.008392199415663937,-0.006637168141592875,0.05597362913851556,0.03875014300824663,0.7490824404800067,0.04315515374939351,0.8423225618536213,0.0,0.0,0.0,0.16718037665124408,0.564,
SWED-A.ST,Swedbank A,Finans,402.0,6.20890376643596,0.015445034244865572,0.15539726033734125,69.08772769031532,608653800.8730835,-0.011799380376116497,0.03795510630093046,0.07919463087248313,0.4049340721309178,0.7476499301569388,-0.4965041967506493,0.5713942324003665,0.0,0.0,0.0,0.15212664130495296,0.471,
BILL.ST,Billerud,Material,84.5,1.67235434636599,0.019791175696638935,0.2209233616164683,71.85530052576866,42162495.3659092,-0.005297197932995323,0.037446324935972,0.10965198039140445,0.14286497594051495,0.6557969606244957,-0.5295708117589608,0.7758426282056978,0.0,0.0,0.0,0.1391584170413775,0.471,
INVE-B.ST,Investor B,Finans,408.0499877929688,5.074771310265854,0.012436641250043675,0.11666877443391241,51.6801818290992,929099161.9406846,0.004678059645542465,0.01366289943307275,-0.00487745411422813,0.2829819913953329,0.7172521735296338,-0.0653328267569322,0.21153749773253602,0.0,0.0,0.0,0.12610237687667408,0.471,
SSAB-B.ST,SSAB B,Material,108.9000015258789,3.1593884933691587,0.029011831488527245,0.3008426797105467,60.48416112449218,232895999.53606835,-0.00457038384850228,0.0506512293556427,0.14486962133516146,0.6834219738115995,0.7561238274656068,-0.4839392710460323,-0.022336000575176734,0.0,0.0,0.0,0.12475498190432838,0.378,
ABB.ST,ABB,Industri,962.7999877929688,22.153424961154393,0.02300937395308531,0.2737166784558636,56.84236147392159,396024215.90237427,0.01518342788719651,0.03105590102709388,0.020131384028124977,0.15798236899637347,0.658531183281981,-0.2759137726301881,0.3738310142141202,0.0,0.0,0.0,0.11719601047951883,0.471,
SINCH.ST,Sinch,Teknik,46.72999954223633,1.5038988235026274,0.03218272711822621,0.4445106342138539,56.46464885577274,87141706.57029915,0.010596839229737975,0.012348346982418157,0.06277003058698272,0.5943018421337896,0.7278572846928373,-0.11896569370223833,-0.20698398247543026,0.0,0.0,0.0,0.11234493833160275,0.378,
SEB-A.ST,SEB A,Finans,228.6999969482422,2.9632255597453088,0.012956823783499768,0.10768095553979251,62.45392598089297,452777811.0186386,-0.007809123868797396,0.0030701620536937035,0.04572473772080854,0.2708091956679181,0.7523273461370272,-0.12414127085194124,-0.00907684072583282,0.0,0.0,0.0,0.11155046460672355,0.378,
SKF-B.ST,SKF B,Industri,272.70001220703125,6.024285066170675,0.022091253379178784,0.26442754831629023,54.843894657215394,290002937.65101624,-0.009803855298805786,0.013001485294541038,0.04924978303633587,0.050115387604907954,0.7391334495450154,-0.10248457863345434,0.1352389209798124,0.0,0.0,0.0,0.10847697780651035,0.471,
NDA-SE.ST,Nordea,Finans,200.0,2.6706240483485555,0.013353120241742778,0.11390740811562437,61.53687117869058,263970017.15591735,-0.007444168734491274,-0.0014977685830603882,0.05764142540808592,0.18257901987212252,0.7527551499571795,-0.07473244592960253,-0.0631000533079702,0.0,0.0,0.0,0.10376366176052755,0.378,
