,name,sector,close,atr14,atr_pct,vol20d_ann,rsi14,turnover_sek,ret_1d,ret_5d,ret_21d,momentum,trend,reversal,volume,fundamental,sentiment,macro,score,confidence,qual_notes
TREL-B.ST,Trelleborg B,Industri,450.6000061035156,7.687055058828516,0.01705959821283842,0.19097344115484405,58.246473311834045,150540341.65305328,0.009408629624679588,0.010313915030303988,0.05625878963109132,0.06541510381699196,0.7613221743091783,-0.26556277795674627,0.9065097271046559,0.0,0.0,0.0,0.15059939986816387,0.471,
SWED-A.ST,Swedbank A,Finans,394.2999877929688,5.808338775368612,0.014730760728347623,0.11633803322776226,68.39722069071166,572525775.4649765,0.007409284470381028,0.03165875248424421,0.042845758867874784,0.4150152593291768,0.7697837023558158,-0.5570235236919265,0.5473524924965724,0.0,0.0,0.0,0.14713389000274862,0.471,
SSAB-B.ST,SSAB B,Material,104.8499984741211,3.2018857665599945,0.03053777599577437,0.4494408645500226,53.96649183268837,251626630.61084747,0.0023900573962423177,0.008658023591159969,-0.0061611519040654095,0.6613990786955868,0.730486175177035,-0.1967057476296818,-0.14443861206301783,0.0,0.0,0.0,0.12607037857843426,0.378,
BILL.ST,Billerud,Material,84.3499984741211,1.6419229885227304,0.01946559594813127,0.22297684875864648,73.28781097874449,38379942.55255242,0.005963029327356706,0.04200125576351543,0.12616818098431004,0.11368225261041431,0.6596596093760522,-0.697879656846372,0.8380475457961568,0.0,0.0,0.0,0.1251122721080699,0.471,
SEB-A.ST,SEB A,Finans,228.0,3.0483905897218695,0.013370134165446796,0.09882900565593221,64.2904945996305,448296338.12963104,0.0030796169768760873,0.016949166384846448,0.036363636363636376,0.2834958818309818,0.7697837023558158,-0.3944151361139695,0.2654178382875333,0.0,0.0,0.0,0.12236697082187993,0.471,
SHB-A.ST,Handelsbanken A,Finans,152.0,1.95395657660186,0.012854977477643817,0.10341795782238433,66.3236724434201,517138258.8410942,0.002638482060556502,0.019449991802622746,0.028068946399493644,0.2652436976270947,0.7697837023558158,-0.4397378788768248,0.14438609534136537,0.0,0.0,0.0,0.1114795346675059,0.471,
SINCH.ST,Sinch,Teknik,47.29999923706055,1.5512210396900008,0.03279537134695314,0.44472158232651643,59.512233310773674,87229027.13256378,0.003607005412531672,0.03728071973301139,0.0757334074120859,0.6736287874703515,0.7495806877560018,-0.4807377416806746,-0.4126632152784079,0.0,0.0,0.0,0.10318661979606276,0.378,
NDA-SE.ST,Nordea,Finans,199.3999938964844,2.7472911095237893,0.013777789336091983,0.10959277610843733,62.825438116148675,260422246.84710008,0.002010019580323652,0.01475823865895376,0.044252406825293855,0.1947929395032183,0.7643919274106127,-0.3588953227074825,0.05707893337393686,0.0,0.0,0.0,0.10165442255679298,0.471,
SCA-B.ST,SCA B,Material,119.4499969482422,1.9602984103238836,0.01641103775978565,0.15266976974357932,71.18676399075987,221061730.20665437,-0.0029215867662739647,0.012717253402373618,0.1096144473302827,-0.07840194534852601,0.7070037811255415,-0.45459492140367175,0.24196056948586148,0.0,0.0,0.0,0.08247313523443828,0.378,
ALLEI.ST,Alleima,Material,114.6999969482422,2.782423753291687,0.02425827225215395,0.26920596317512374,48.93041356716377,27856402.96403885,0.006140324107387629,-0.012058583499387043,-0.008643042578880489,0.6269584609382645,0.29429614978931584,0.02240668963695314,-0.07526034289008202,0.0,0.0,0.0,0.08144583553070782,0.471,
TELIA.ST,Telia,Telekom,47.36000061035156,0.7789026396445559,0.016446423767028196,0.1456991414806751,73.20384290463778,244961156.05686417,0.006588764682632142,0.05950782554834988,0.08078505112234113,0.044586037718140265,0.6821316354276965,-0.8255763525411892,0.2546658158636438,0.0,0.0,0.0,0.07948101186159517,0.471,
SAND.ST,Sandvik,Industri,375.3999938964844,10.700340738924707,0.028503838340166034,0.34940144033956805,47.894368532024444,666078042.8292739,0.012951936626865557,-0.04381052455331902,0.05183524885507773,0.183471013205953,0.26371658490926553,0.26974760615965054,0.2755348180307096,0.0,0.0,0.0,0.07288193574399304,0.564,
ABB.ST,ABB,Industri,931.2000122070312,21.910651232280483,0.023529479107662583,0.26012718588410516,48.431269119585814,380227560.6414917,0.017260200318524488,0.0038810227639556327,-0.016476527024785526,0.08766329274365839,0.2284718356937312,-0.08826315271877344,0.2788045002477462,0.0,0.0,0.0,0.050850487170883904,0.471,
EVO.ST,Evolution,Sallankopsvaror,893.4000244140625,17.130123619974803,0.019174080089386182,0.16194241283119815,82.68224435644235,496536215.4576294,0.0038202521506320863,0.04004659419564893,0.14391808503721193,0.07537248657075307,0.7697837023558158,-0.7547994236520419,-0.40874899306660095,0.0,0.0,0.0,0.050087852908368063,0.378,
SKF-B.ST,SKF B,Industri,268.1000061035156,5.841266496575869,0.021787640296884247,0.25056971738640904,51.174605218082725,273097797.0564377,0.008273833236294603,-0.0026040986653327325,0.030361235687409005,0.035551955560719266,0.327051437073443,-0.07687332254252134,0.05630952494053032,0.0,0.0,0.0,0.044013656738618664,0.471,
GETI-B.ST,Getinge B,Halsovard,238.3000030517578,3.8667146383733852,0.01622624670102732,0.1346803204152223,49.47013650814988,110098074.12899247,0.000839970361677711,0.000839970361677711,-0.009559447187911685,0.2049764082552835,0.32564627094159915,-0.07964409626970914,-0.18189741206602422,0.0,0.0,0.0,0.041351172272850734,0.378,
